test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize
0.9186086116653545,0.9186206896551724,0.9738664497537746,0.9833603896103895,4,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9448275862068966,0.9448275862068966,0.9869683153850317,0.9947240259740259,8,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9595400588295038,0.9595402298850575,0.9912882528816493,0.9951298701298701,16,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9604596698145254,0.9604597701149425,0.9912662684669084,0.9939123376623377,32,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9829883547124963,0.9829885057471265,0.9979173994804914,0.9931006493506493,64,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9903447867662093,0.9903448275862069,0.9991798122192759,0.992288961038961,128,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9921837262965697,0.992183908045977,0.9997522525569565,0.9926948051948051,256,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9940229632362246,0.9940229885057471,0.9998173602467666,0.9918831168831169,512,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.9139989266415105,0.9139990444338271,0.9337203080457502,0.9727584727584727,1,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9244776545952568,0.9245102723363593,0.9536826515163966,1.0,2,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9197324048251404,0.919732441471572,0.9178473139133754,1.0,4,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9221165210385713,0.9221213569039656,0.9420925853891936,1.0,8,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9254365284467433,0.9254658385093167,0.9661867376698607,0.9987129987129987,16,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9254365284467433,0.9254658385093167,0.966182172135264,0.9987129987129987,32,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9331103373542836,0.9331103678929766,0.978456155345054,0.9987129987129988,64,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9436185068669007,0.9436215957955089,0.9804905575613472,0.9987129987129988,128,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9440966989923885,0.9440993788819876,0.9803837240517842,0.9987129987129988,256,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.9440966989923885,0.9440993788819876,0.9803937682278969,0.9987129987129988,512,66_living-room,32,layer_32/width_16k/topk_32,l1,False
0.6467310328085312,0.6485534591194968,0.7058275673163288,0.7503001200480192,1,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.6245090794016308,0.6432704402515723,0.7436134167865776,0.7971188475390156,2,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.7290530027249545,0.7290566037735849,0.7996815821957411,0.8779511804721889,4,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.7511728269073691,0.7511949685534591,0.8282275434185384,0.8711484593837534,8,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.7823308378873612,0.7823899371069183,0.8631762897465315,0.8787515006002401,16,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.7987145963949485,0.7987421383647799,0.8806145883858764,0.8915566226490597,32,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.8231444302291523,0.8231446540880503,0.9033736895454256,0.916766706682673,64,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.8709331039335744,0.8709433962264151,0.9305452746676334,0.9447779111644657,128,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.9001233841596734,0.900125786163522,0.9533765248764858,0.9755902360944377,256,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.9401248767048171,0.940125786163522,0.978896023346926,0.9923969587835134,512,56_wikidatasex_or_gender,32,layer_32/width_16k/standard_new,l1,False
0.7171759440804899,0.7294117647058823,0.8603195519683743,0.8864646464646464,1,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.7169113573865348,0.7294117647058823,0.8576726331008988,0.8872727272727273,2,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.6855408591005403,0.704812834224599,0.8557783817419793,0.8832323232323233,4,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.673377030704105,0.6962566844919786,0.8536233276597303,0.8836363636363636,8,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.7544834294797066,0.760427807486631,0.8606078076099489,0.8937373737373737,16,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.8177114348193777,0.8181818181818182,0.9016590713592855,0.9212121212121213,32,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.8350824667702195,0.8352941176470589,0.9293178864913341,0.9539393939393939,64,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.8457670213352444,0.8459893048128342,0.9270301433042332,0.9478787878787878,128,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.8468503634878802,0.8470588235294118,0.9290296308497593,0.9494949494949496,256,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.8436728862729813,0.8438502673796792,0.9290982631453724,0.9490909090909092,512,64_wikidata_occupation_isresearcher,7,layer_7/width_16k/matryoshka_batch_topk_32,l1,False
0.783736408716619,0.7866666666666666,0.8002617228262697,0.7547939616483068,1,61_wikidata_occupation_isactor,24,layer_24/width_16k/batch_topk_32,l1,False
0.783736408716619,0.7866666666666666,0.8002617228262697,0.7547939616483068,2,61_wikidata_occupation_isactor,24,layer_24/width_16k/batch_topk_32,l1,False
0.8060105963583308,0.8061538461538461,0.8447167334298313,0.860873113015096,4,61_wikidata_occupation_isactor,24,layer_24/width_16k/batch_topk_32,l1,False
0.8067770155208486,0.8071794871794872,0.8717011142155047,0.7947776417788659,8,61_wikidata_occupation_isactor,24,layer_24/width_16k/batch_topk_32,l1,False
0.8307414553586755,0.8307692307692308,0.8992787895108897,0.8812729498164015,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/batch_topk_32,l1,False
