test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize,num_train
0.4024303594955769,0.48997995991983967,0.5248633539624339,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard_new,l1,False,3
0.32721106685652573,0.4844689378757515,0.403545568090088,1.0,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard_new,l1,False,3
0.4397057503045335,0.48839137645107794,0.502425510644676,1.0,16,52_virtue_is,24,layer_24/width_16k/standard_new,l1,False,5
0.4876757232026548,0.5109867330016584,0.5285378662244333,1.0,128,52_virtue_is,24,layer_24/width_16k/standard_new,l1,False,5
0.5391483516483515,0.5491803278688525,0.590958621674281,0.9166666666666666,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/batch_topk_32,l1,False,7
0.5963234819659577,0.5993852459016393,0.6763785776672937,0.8333333333333334,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/batch_topk_32,l1,False,7
0.4955362230187669,0.5046760187040749,0.509508886398939,1.0,16,58_wikidatapolitical_party,24,layer_24/width_16k/standard_new,l1,False,5
0.49508858634939645,0.5360721442885772,0.5510473184177306,1.0,128,58_wikidatapolitical_party,24,layer_24/width_16k/standard_new,l1,False,5
0.33361988926259156,0.5002578648788035,0.5,0.5,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/standard,l1,False,20
0.33361988926259156,0.5002578648788035,0.5,0.5416666666666666,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/standard,l1,False,20
0.6383148881160309,0.6401766004415012,0.6926383955644114,0.8055555555555557,16,24_headline_isiran,24,layer_24/width_16k/topk_32,l1,False,28
0.6177068051486495,0.6261957321559971,0.6925907476392619,0.6666666666666666,128,24_headline_isiran,24,layer_24/width_16k/topk_32,l1,False,28
0.5091093718890115,0.5357214328597159,0.5793741035245163,1.0,16,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,2
0.5706079352077904,0.5725435261156694,0.6016991264079692,1.0,128,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,2
0.6940772319402971,0.6945279615153337,0.7563049113463495,1.0,16,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,10
0.7267989357543834,0.7267989577069554,0.7990932948495226,1.0,128,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,10
0.5778471231712029,0.584984984984985,0.625187374569259,1.0,16,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,4
0.610966657851479,0.6124124124124124,0.6654446504740837,1.0,128,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,4
0.6716921432980829,0.6717477003942182,0.7434670642899888,0.7928,16,52_virtue_is,24,layer_24/width_16k/batch_topk_32,l1,False,1024
0.7526938239159001,0.7526938239159001,0.8283785135319571,0.9028,128,52_virtue_is,24,layer_24/width_16k/batch_topk_32,l1,False,1024
0.3333333333333333,0.5,0.5,0.5,16,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,103
0.5283099922673768,0.529320987654321,0.5445205928021644,0.7803497942386833,128,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,103
0.8453606744575913,0.8459967320261438,0.9188106070314835,0.9567901234567903,16,56_wikidatasex_or_gender,24,layer_24/width_16k/topk_32,l1,False,103
0.8564404705655916,0.8566176470588235,0.9345122001687386,0.9531893004115225,128,56_wikidatasex_or_gender,24,layer_24/width_16k/topk_32,l1,False,103
0.7369781304299912,0.7396188565697092,0.7998178205556618,1.0,16,21_headline_istrump,24,layer_24/width_16k/batch_topk_32,l1,False,14
0.737127126745712,0.7398194583751254,0.7991870012922218,1.0,128,21_headline_istrump,24,layer_24/width_16k/batch_topk_32,l1,False,14
0.5234905278229421,0.5236188951160928,0.5362410024096138,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,3
0.33643020036794663,0.5006004803843075,0.5416461271499184,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,3
0.8648665518196514,0.8666666666666667,0.9341534901930355,1.0,16,49_cm_isshort,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.9206360555732402,0.9211211211211211,0.9821276324223175,1.0,128,49_cm_isshort,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.6339620594472956,0.6340162185232607,0.6869231530103291,0.6491228070175439,16,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.3967575725510872,0.5181391378574477,0.6363940572521122,0.6257309941520468,128,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.6994347831695289,0.7117658849468832,0.8190927163067111,0.96,16,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,10
0.7978904657370062,0.8005612347163761,0.9015593335829638,1.0,128,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,10
0.6102926033138191,0.6103530431015811,0.6786087970138701,0.7439630681818182,16,51_just_is,24,layer_24/width_16k/batch_topk_32,l1,False,382
0.6328732242584661,0.633095083387481,0.6848887594545644,0.7294034090909091,128,51_just_is,24,layer_24/width_16k/batch_topk_32,l1,False,382
0.8177458237131605,0.8182897862232779,0.8975138370918694,0.9469496021220158,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.845011384605728,0.8450118764845606,0.9274490665252395,0.9774535809018567,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.3668394968313706,0.5080203045685279,0.5622310108369094,0.7228835978835978,16,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,74
0.5491459500341943,0.5677157360406091,0.5936750998448854,0.6276455026455027,128,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,74
0.6568151190123521,0.6591346153846154,0.7057849482248522,0.8418367346938775,16,42_temp_sense,24,layer_24/width_16k/gated,l1,False,143
0.6725234132304259,0.6725961538461539,0.734313054733728,0.8214285714285714,128,42_temp_sense,24,layer_24/width_16k/gated,l1,False,143
0.5390818836647592,0.5469469469469469,0.5552480430479746,1.0,16,44_phys_tf,24,layer_24/width_16k/gated,l1,False,4
0.5615981393838959,0.5617617617617617,0.5746771225550724,1.0,128,44_phys_tf,24,layer_24/width_16k/gated,l1,False,4
0.7689928555003513,0.7690172126596335,0.8490245406338636,0.8078947368421052,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/gated,l1,False,198
0.7806145001719379,0.7806774014436424,0.8579516586508817,0.9026315789473685,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/gated,l1,False,198
0.8357381561507798,0.835847917923959,0.9193430899151951,0.9722222222222223,16,6_hist_fig_isamerican,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.8583329207975869,0.8585797626232147,0.9280108648674024,0.9444444444444445,128,6_hist_fig_isamerican,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.5969590854783404,0.6009013520280421,0.6663607495270822,1.0,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/topk_32,l1,False,2
0.5751993241350626,0.5928893340010015,0.6448231798933202,1.0,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/topk_32,l1,False,2
0.7628472153017227,0.7628865979381443,0.8443959905409714,0.9290123456790123,16,22_headline_isobama,24,layer_24/width_16k/standard_new,l1,False,103
0.8563072146569166,0.8563144329896907,0.9330395100435753,0.9814814814814814,128,22_headline_isobama,24,layer_24/width_16k/standard_new,l1,False,103
0.5163089033856919,0.5828059071729957,0.7323696122416279,0.7695473251028807,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard_new,l1,False,103
0.8179953950709172,0.8180379746835443,0.8759191012836262,0.976851851851852,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard_new,l1,False,103
0.4322220804693782,0.5067601402103155,0.5262446815553028,1.0,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/gated,l1,False,2
0.5069839481565915,0.513269904857286,0.508459361164772,1.0,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/gated,l1,False,2
0.9879137067758423,0.9879140555058191,0.9993678312464083,0.9995998399359743,16,49_cm_isshort,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,531
0.9930616944046775,0.9930617726051925,0.9998336925307508,1.0,128,49_cm_isshort,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,531
0.5345608944614744,0.5363363363363364,0.5453694152759132,1.0,16,26_headline_isfrontpage,24,layer_24/width_16k/gated,l1,False,4
0.5389054452018732,0.5421421421421422,0.5563239538366777,1.0,128,26_headline_isfrontpage,24,layer_24/width_16k/gated,l1,False,4
0.539954535693923,0.5424757281553398,0.5682159605052314,0.9166666666666666,16,22_headline_isobama,24,layer_24/width_16k/topk_32,l1,False,7
0.5837646224742998,0.5849514563106796,0.640077116127816,0.8333333333333334,128,22_headline_isobama,24,layer_24/width_16k/topk_32,l1,False,7
0.3332219831912983,0.49989977951493286,0.5958939531026769,0.88,16,50_deon_isvalid,24,layer_24/width_16k/standard_new,l1,False,10
0.6014341806828929,0.6037282020444978,0.6471894872342921,1.0,128,50_deon_isvalid,24,layer_24/width_16k/standard_new,l1,False,10
0.703143418476459,0.7055461473327689,0.792898209800819,0.6859504132231404,16,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.7603417785651457,0.7610076206604572,0.8420335096837379,0.7823691460055097,128,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.5851447300672784,0.5863970588235294,0.618659957174591,0.7785493827160493,16,26_headline_isfrontpage,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.5928933161738897,0.5935457516339869,0.6292958904694775,0.8166152263374485,128,26_headline_isfrontpage,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.49901808268009795,0.5015087507543754,0.5028639253056553,0.611111111111111,16,50_deon_isvalid,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.5677099918308561,0.5678937839468919,0.5929290950853957,0.5,128,50_deon_isvalid,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.809889807992275,0.8102466793168881,0.8888844436620846,0.9953703703703703,16,22_headline_isobama,24,layer_24/width_16k/standard,l1,False,74
0.8507270294108051,0.8507273877292852,0.9243354830450158,0.9417989417989419,128,22_headline_isobama,24,layer_24/width_16k/standard,l1,False,74
0.7542458230893092,0.7543581616481775,0.8441430580671088,0.8539415766306523,16,22_headline_isobama,24,layer_24/width_16k/gated,l1,False,1024
0.8445574431162199,0.8446909667194928,0.9237693389592123,0.9551820728291317,128,22_headline_isobama,24,layer_24/width_16k/gated,l1,False,1024
0.8001719030251753,0.801762114537445,0.8855838459896368,0.9128205128205129,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.8268745726368819,0.8276431718061674,0.9044627782413787,0.9282051282051282,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.566657713313636,0.5669421487603306,0.5866436718803361,0.64,16,47_reasoning_tf,24,layer_24/width_16k/standard,l1,False,275
0.5891843666401612,0.5892561983471074,0.6197814356942831,0.7533333333333334,128,47_reasoning_tf,24,layer_24/width_16k/standard,l1,False,275
0.4701706329960223,0.5125075045027017,0.5279099630244412,1.0,16,54_cs_tf,24,layer_24/width_16k/standard,l1,False,2
0.4919632545837478,0.504902941765059,0.5018236277697629,1.0,128,54_cs_tf,24,layer_24/width_16k/standard,l1,False,2
0.33380357194588056,0.5002116850127011,0.654136353826928,0.5702479338842976,16,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,275
0.6366106931988363,0.6367485182049111,0.6829912078126646,0.7300275482093664,128,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,275
0.7901160037878789,0.7913165266106442,0.8750970976625944,0.8594941790445605,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/gated,l1,False,531
0.8459308199171786,0.84593837535014,0.9175356417076634,0.9229225210758731,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/gated,l1,False,531
0.7686103622652148,0.7686532144533083,0.8683103285701609,0.9065729640347252,16,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.8366028593189504,0.836931018301267,0.9170291473920436,0.9570070276973957,128,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.40340509356972004,0.5175970873786407,0.6206382847110944,0.6666666666666666,16,22_headline_isobama,24,layer_24/width_16k/gated,l1,False,7
0.6242386888072555,0.6341019417475728,0.6993722900367612,1.0,128,22_headline_isobama,24,layer_24/width_16k/gated,l1,False,7
0.3475422676202621,0.5065143315293646,0.9488966706468269,0.8,16,49_cm_isshort,24,layer_24/width_16k/standard_new,l1,False,10
0.9314495952064947,0.9316496291842052,0.9887542526914294,1.0,128,49_cm_isshort,24,layer_24/width_16k/standard_new,l1,False,10
0.576747312600867,0.608623203499271,0.6834815354713315,0.6460526315789473,16,51_just_is,24,layer_24/width_16k/topk_32,l1,False,198
0.6265359438729784,0.6265361383045199,0.677787553797029,0.8131578947368421,128,51_just_is,24,layer_24/width_16k/topk_32,l1,False,198
0.5706858860953876,0.5764467005076143,0.6094911431674568,0.8875661375661377,16,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,74
0.5926946121735785,0.5945177664974619,0.6255510886877205,0.8981481481481483,128,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,74
0.6297485890733194,0.6322739480752014,0.7052482629886133,0.7254901960784313,16,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,531
0.652175533513676,0.6521933751119069,0.7183508871201078,0.7907162865146058,128,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,531
0.7031973051068922,0.7037225905150434,0.7678992697996629,0.9675925925925927,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,38
0.7637573764357752,0.7638959714431413,0.8572884811416921,1.0,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,38
0.42007336462228795,0.49448897795591185,0.527907518443701,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,3
0.42614248356482665,0.47645290581162325,0.46771900514455766,1.0,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,3
0.7728259309236025,0.77307366638442,0.8426051129906844,0.9022038567493114,16,21_headline_istrump,24,layer_24/width_16k/gated,l1,False,275
0.8351918135630463,0.8353090601185436,0.8997867735045646,0.8994490358126721,128,21_headline_istrump,24,layer_24/width_16k/gated,l1,False,275
0.5815105175292153,0.5816993464052288,0.6095468756674784,0.7813786008230453,16,36_sciq_tf,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.5651354727569488,0.5651552287581699,0.5945454672882224,0.8593106995884775,128,36_sciq_tf,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.6213158833177612,0.6213235294117647,0.6698061509462172,0.7363683127572016,16,48_cm_correct,24,layer_24/width_16k/p_anneal,l1,False,103
0.6291636986158374,0.6294934640522876,0.6815677864282969,0.8726851851851851,128,48_cm_correct,24,layer_24/width_16k/p_anneal,l1,False,103
0.7454778248699772,0.7455065359477124,0.8321091780938956,0.8906893004115225,16,5_hist_fig_ismale,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.7752403846153846,0.7753267973856209,0.8549381047353581,0.9215534979423868,128,5_hist_fig_ismale,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.643240433162101,0.643359924917879,0.7246985957996204,0.649441918147995,16,48_cm_correct,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.6402959437200104,0.640544345377757,0.7063453596998653,0.7370814386109963,128,48_cm_correct,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.6863007784519072,0.6863810098571715,0.7569367937310103,0.9166666666666666,16,57_wikidatais_alive,24,layer_24/width_16k/topk_32,l1,False,28
0.7559853592206811,0.756185878092939,0.8303112318318601,0.9166666666666666,128,57_wikidatais_alive,24,layer_24/width_16k/topk_32,l1,False,28
0.5200746698404424,0.52076802507837,0.5323417124438636,0.578125,16,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,143
0.5454266262754319,0.5454545454545454,0.5613238372264423,0.7864583333333334,128,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,143
0.5276528265227888,0.5279767233661593,0.5432990512860176,0.7178871548619449,16,54_cs_tf,24,layer_24/width_16k/jumprelu_32,l1,False,531
0.5562549861796998,0.5566248880931065,0.573871173024688,0.6466586634653863,128,54_cs_tf,24,layer_24/width_16k/jumprelu_32,l1,False,531
0.4993828714636292,0.5238490253007051,0.5290593145855587,1.0,16,52_virtue_is,24,layer_24/width_16k/p_anneal,l1,False,7
0.5319956813281572,0.5323517212774782,0.5456002240525891,1.0,128,52_virtue_is,24,layer_24/width_16k/p_anneal,l1,False,7
0.5627482682237391,0.5642890661661192,0.5896315942112601,0.6469615543613063,16,54_cs_tf,24,layer_24/width_16k/standard_new,l1,False,737
0.5871747631854236,0.5872829657437822,0.6272409192274838,0.6556428276147168,128,54_cs_tf,24,layer_24/width_16k/standard_new,l1,False,737
0.40951613082159566,0.5201120672403442,0.6528568192689407,1.0,16,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,2
0.43906752294562457,0.44346607964778867,0.45270870557991016,1.0,128,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,2
0.7891096679062091,0.7896117523609654,0.8652876155158119,0.8583333333333334,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/topk_32,l1,False,53
0.8084842398460365,0.8084994753410283,0.8762091104580554,0.8458333333333333,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/topk_32,l1,False,53
0.793030727550367,0.7930348258706468,0.8666803957133693,0.8354341736694678,16,24_headline_isiran,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,382
0.8019367121002883,0.8019900497512438,0.8915352506475094,0.8739495798319328,128,24_headline_isiran,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,382
0.5300478787665053,0.5371371371371372,0.5403917847934736,1.0,16,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.4101760175053451,0.5043043043043043,0.5508879670817151,1.0,128,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.595974259890788,0.6013137948458818,0.631890696653083,0.8333333333333334,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,20
0.5836490507937236,0.584133400707428,0.6291693476728866,0.7916666666666666,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,20
0.7325377665336057,0.7375946173254836,0.8317262258438729,0.9117647058823529,16,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,198
0.8174665781727881,0.8174936921783011,0.8952663893840366,0.9090909090909092,128,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,198
0.33895354417936846,0.5025402201524132,0.7354324504341604,0.7245179063360881,16,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,275
0.8092440314979743,0.8092718035563082,0.8786974972773113,0.9586776859504132,128,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,275
0.47988515712149393,0.4861638632664135,0.5072659869377104,1.0,16,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.5924402155940113,0.5925122083559414,0.6355736596786008,1.0,128,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.6332897203561944,0.6355140186915887,0.7128521656428023,0.8974358974358975,16,41_truthqa_tf,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.7080591059780749,0.7102803738317757,0.7657922574509175,0.8615384615384616,128,41_truthqa_tf,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.4965803259358366,0.5013360053440213,0.49516133134672824,1.0,16,58_wikidatapolitical_party,24,layer_24/width_16k/p_anneal,l1,False,5
0.5050451795360094,0.5480961923847696,0.6035790128464456,1.0,128,58_wikidatapolitical_party,24,layer_24/width_16k/p_anneal,l1,False,5
0.3363171773363692,0.5002549719530852,0.5843854667249162,0.5277777777777778,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/p_anneal,l1,False,38
0.34038054155675873,0.5033146353901071,0.6126838502985292,0.7731481481481483,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/p_anneal,l1,False,38
0.6349850647749081,0.6356941737058696,0.6901449230762302,0.7890625000000001,16,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,382
0.6378249126377833,0.6378600823045267,0.681921319109235,0.7585227272727272,128,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,382
0.7050910082073958,0.7075163398692811,0.7854562815049768,0.918724279835391,16,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,103
0.8725468928031952,0.8725490196078431,0.9477693208274595,0.9958847736625515,128,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,103
0.47993532023428054,0.5187112267360416,0.5109560237225395,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/topk_32,l1,False,2
0.44083218073720404,0.5195117070242146,0.5356004691708549,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/topk_32,l1,False,2
0.33545730889589026,0.5,0.48350547689666534,0.8333333333333334,16,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,5
0.45757059440686954,0.5038045654785743,0.48693193546312447,1.0,128,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,5
0.6973926346346734,0.7150075795856493,0.7636884517572081,0.75,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,20
0.7081724051061586,0.7230924709449217,0.7051281265639202,0.75,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,20
0.35412238121577566,0.5095087163232963,0.7434454906432323,0.8177083333333333,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard,l1,False,737
0.7986593537461969,0.7987321711568938,0.870715615040147,0.922676282051282,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard,l1,False,737
0.6803639278549255,0.6821873308067136,0.7566787672421476,1.0,16,23_headline_ischina,24,layer_24/width_16k/p_anneal,l1,False,10
0.677714938562985,0.6870600974553329,0.7698334529320445,1.0,128,23_headline_ischina,24,layer_24/width_16k/p_anneal,l1,False,10
0.4922750822095879,0.4929832503395201,0.5101432880844645,0.9166666666666666,16,42_temp_sense,24,layer_24/width_16k/topk_32,l1,False,14
0.5599864343487441,0.5604345857854233,0.5944029116663387,0.8333333333333334,128,42_temp_sense,24,layer_24/width_16k/topk_32,l1,False,14
0.7274991904914049,0.7275012569130216,0.7666167861439998,1.0,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/batch_topk_32,l1,False,10
0.6321728159196025,0.637506284565108,0.7681870115163343,0.98,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/batch_topk_32,l1,False,10
0.334199854762062,0.5002602811035919,0.7699033125216789,0.5231481481481481,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/standard_new,l1,False,38
0.7962159878486935,0.7964601769911505,0.8766443374956643,1.0,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/standard_new,l1,False,38
0.9755354683164063,0.9755462016436159,0.9980216246446382,1.0,16,49_cm_isshort,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.9765411907286923,0.9765484064942874,0.9985629639391052,1.0,128,49_cm_isshort,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.6443038927791582,0.6443691786621507,0.699658400256388,0.8250688705234159,16,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,275
0.6974041495720709,0.697502116850127,0.7628348154271593,0.837465564738292,128,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,275
0.5796752856283824,0.5796752856283824,0.5991959861985399,1.0,16,51_just_is,24,layer_24/width_16k/standard_new,l1,False,10
0.5782073579808173,0.5836841050310684,0.5967309117031175,1.0,128,51_just_is,24,layer_24/width_16k/standard_new,l1,False,10
0.5643389752092853,0.568505516549649,0.597211518093358,1.0,16,36_sciq_tf,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.6202092879374117,0.6246740220661986,0.6746232951461524,1.0,128,36_sciq_tf,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.7638233467536569,0.7638764547896151,0.8353862621214101,0.8555422168867547,16,57_wikidatais_alive,24,layer_24/width_16k/jumprelu_32,l1,False,531
0.8679446795549999,0.8679498657117278,0.9408704813459126,0.9419767907162865,128,57_wikidatais_alive,24,layer_24/width_16k/jumprelu_32,l1,False,531
0.7978638871682918,0.7978900610771793,0.867983721790603,0.8868421052631579,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.787123390745413,0.787340366463076,0.8654334689850783,0.8842105263157894,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.6091587644350642,0.610996705107084,0.6434080768301719,0.6871794871794872,16,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.5827839014245536,0.5827841845140033,0.6120148243040421,0.6358974358974359,128,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.3493911779786039,0.5028022417934348,0.5241108819802038,1.0,16,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,3
0.38097495479146565,0.5032025620496398,0.5643877792386031,1.0,128,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,3
0.591495530762623,0.593734209196564,0.6221497073873211,0.8333333333333334,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.6246134322443906,0.6250631632137443,0.6777348816782588,0.8333333333333334,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.6246111899147034,0.6265669227658714,0.7003411204126277,0.8250000000000001,16,48_cm_correct,24,layer_24/width_16k/topk_32,l1,False,53
0.65362029081451,0.654063890012131,0.7097726207292703,0.8166666666666668,128,48_cm_correct,24,layer_24/width_16k/topk_32,l1,False,53
0.3463154779951395,0.5047318611987381,0.5842029585943022,1.0,16,42_temp_sense,24,layer_24/width_16k/p_anneal,l1,False,4
0.5994226328039362,0.6020730058584948,0.6208052055662515,1.0,128,42_temp_sense,24,layer_24/width_16k/p_anneal,l1,False,4
0.4457196054424347,0.5553221288515406,0.786677416064465,0.7719791248494581,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,531
0.3364381559024696,0.5014005602240896,0.7720244960729389,0.7422721798474508,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,531
0.666526950727671,0.6680265170831209,0.717441594374753,0.9814814814814815,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,38
0.7208681820769678,0.7210606833248343,0.7853668684599222,1.0,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,38
0.37077133922269134,0.5043005885015844,0.5594186504033051,0.6666666666666666,16,42_temp_sense,24,layer_24/width_16k/gated,l1,False,14
0.5908127185114179,0.5912177455862381,0.6277993638927142,1.0,128,42_temp_sense,24,layer_24/width_16k/gated,l1,False,14
0.588331208015916,0.5915891629599677,0.6325147827838675,0.8562500000000001,16,51_just_is,24,layer_24/width_16k/topk_32,l1,False,53
0.6011107621235023,0.6012939749292358,0.6332458485325297,0.7625000000000001,128,51_just_is,24,layer_24/width_16k/topk_32,l1,False,53
0.4837113044161746,0.5371817999599118,0.5663002026506903,0.92,16,5_hist_fig_ismale,24,layer_24/width_16k/gated,l1,False,10
